metric_id,stat_date,impressions,clicks,engagements,reach,booking_requests,confirmed_bookings,revenue,placement_id
49475,2023-09-22,279478,2725,922,98602,3657,565,2091402.17,248
49476,2023-09-23,294594,6141,2538,264480,3271,461,1764533.68,248
49477,2023-09-30,75502,2819,229,67926,1593,288,859545.45,248
49478,2023-10-04,45965,1738,427,14448,4608,842,515353.3,248
49479,2023-10-06,29401,144,173,14804,7956,2358,10526476.11,248
49480,2023-10-08,36581,275,36,27484,1520,207,567972.4,248
49481,2023-10-13,4111,16,5,3507,6176,1363,3642670.85,248
49482,2023-10-22,11380,544,16,9196,9496,2728,8460908.73,248
49483,2023-10-24,406718,8964,2478,351504,3049,677,2869232.28,248
49484,2023-10-27,467136,5407,3135,272183,5059,1081,5091909.09,248
49485,2023-10-31,38922,965,98,25720,1275,119,242490.2,248
49486,2023-11-01,298888,2618,1982,172549,5156,1038,4071041.05,248
49487,2023-11-03,191472,2217,509,129000,2584,768,2321110.49,248
49488,2023-11-04,216072,8739,684,168755,2751,210,462679.21,248
49489,2023-11-14,256575,2626,2120,95603,6502,1416,5294358.57,248
49490,2023-11-15,51856,168,204,17466,555,82,308256.94,248
49491,2023-11-23,240706,8182,1554,156007,9663,2007,8809750.36,248
49492,2023-11-26,185948,7072,1463,128818,8810,562,1612267.23,248
49493,2023-11-28,17585,682,48,14433,4139,349,757731.66,248
49494,2023-11-29,64205,2304,246,42862,8909,2332,7960125.43,248
49495,2023-11-30,369106,9639,931,312972,1641,363,739336.87,248
49496,2023-12-01,142268,690,1075,126926,5683,1128,3018787.89,248
49497,2023-12-03,226993,10639,1669,191321,8137,1765,4819371.82,248
49498,2023-12-07,246494,1746,445,108266,3482,837,1305306.3,248
49499,2023-12-15,74086,3197,456,55512,7273,1212,5683779.75,248
49500,2023-12-19,84624,2479,653,70375,8205,1888,2924532.37,248
49501,2023-12-21,25888,1253,239,12591,8384,518,812783.86,248
49502,2023-12-22,360973,9957,3232,308973,3355,608,1993085.26,248
49503,2023-12-25,118223,3201,263,63781,1395,393,1912090.3,248
49504,2023-12-30,92986,559,342,34376,3203,749,1409469.28,248
49505,2024-01-01,223273,2725,1583,92281,5439,1038,2757772.95,248
49506,2024-01-06,426896,11350,2366,247505,3535,215,452731.64,248
49507,2024-01-09,374512,17966,752,127863,1412,114,311777.11,248
49508,2024-01-11,195130,5750,411,116333,8396,2121,1780086.57,248
49509,2024-01-14,289865,1973,2587,217002,6210,1837,4687091.76,248
49510,2024-01-15,462894,19608,2858,365791,1651,345,845824.11,248
49511,2024-01-18,119806,951,412,75936,8031,1144,2291179.28,248
49512,2024-01-20,422311,17350,2766,350232,636,61,294800.28,248
49513,2024-01-21,246350,681,676,100991,5700,854,3023436.14,248
49514,2024-01-22,448503,13050,2030,271593,6758,1770,4838808.36,248
49515,2024-01-24,127957,2885,1103,44845,7978,2176,6659500.33,248
49516,2024-01-25,378021,15358,3205,130004,1436,429,1201711.81,248
49517,2024-01-27,352364,8139,472,137644,4803,586,795295.9,248
49518,2024-02-03,390183,992,1468,295564,1985,486,1274088.7,248
49519,2024-02-06,298005,9839,2683,92863,3930,870,1926567.53,248
49520,2024-02-10,18856,640,126,7144,4816,834,2953478.05,248
49521,2024-02-12,140468,1594,488,124499,3529,371,848668.64,248
49522,2024-02-17,368614,16644,956,287999,6182,1361,5841611.11,248
49523,2024-02-19,135573,739,639,81439,4956,327,710843.13,248
49524,2024-02-20,421482,10722,2107,214973,3524,293,496037.32,248
49525,2024-02-24,433537,16100,3896,189335,8844,1312,6054638.1,248
49526,2024-02-25,300218,12137,2509,167076,6583,474,1257971.06,248
49527,2024-02-27,144606,4920,919,72415,8496,1007,3005719.16,248
49528,2024-02-28,244780,12126,2081,131777,1263,291,706187.38,248
49529,2024-02-29,143165,2203,577,95032,5370,1590,6214677.76,248
49530,2024-03-01,202414,9147,1025,95381,2886,618,2604244.6,248
49531,2024-03-02,27753,461,68,23631,9130,1095,5092434.47,248
49532,2024-03-03,340690,16074,3154,298100,8509,1874,3918167.54,248
49533,2024-03-05,282824,4482,2452,173215,4658,630,1387038.58,248
49534,2024-03-13,33724,1604,117,22985,359,86,346558.96,248
49535,2024-03-15,56791,1656,334,39456,5198,960,3857190.32,248
49536,2024-03-17,56328,1680,264,39065,9763,976,2310390.85,248
49537,2024-03-18,328052,15387,1450,217120,509,65,215904.76,248
49538,2024-03-19,277822,8643,1149,187621,6857,1791,5983608.05,248
49539,2024-03-20,400578,16993,1045,204497,9559,2215,3406296.17,248
49540,2024-03-22,438733,15894,2795,249342,2105,434,1804323.91,248
49541,2024-03-24,373284,4220,2770,145405,929,276,1068532.07,248
49542,2024-03-27,471075,5887,739,365886,1479,358,1042162.36,248
49543,2024-03-30,42850,1599,149,21589,4741,728,3121134.87,248
49544,2024-04-05,150456,2397,1419,46698,8490,1109,4844806.46,248
49545,2024-04-10,301226,2294,656,134209,3066,421,212255.58,248
49546,2024-04-11,359971,2694,3589,260298,2449,229,593017.47,248
49547,2024-04-19,466055,9920,752,289761,1959,483,774747.33,248
49548,2024-04-20,302851,14342,1299,202030,1127,125,220858.93,248
49549,2024-04-21,71564,3191,299,63855,4696,1064,4064463.14,248
49550,2024-04-22,147455,6110,695,120707,6555,1872,1701100.23,248
49551,2024-04-23,168496,6499,1548,79856,1503,365,1664994.11,248
49552,2024-04-24,468782,14549,1737,164947,1515,285,981459.16,248
49553,2024-04-27,199220,1538,1936,131092,3123,922,3142575.79,248
49554,2024-04-29,330965,15441,738,121380,6507,1118,3026370.88,248
49555,2024-05-02,242151,4157,1219,153004,7241,1450,5934082.32,248
49556,2024-05-11,74122,1474,565,23954,103,29,107748.88,248
49557,2024-05-18,433973,11421,2617,131323,8638,1478,5499931.02,248
49558,2024-05-21,354980,12821,2830,195119,524,119,222173.0,248
49559,2024-05-22,436237,19409,1582,362687,4090,262,1174718.14,248
49560,2024-05-25,80372,1680,800,61133,690,206,107553.28,248
49561,2024-05-30,286925,7353,1165,200687,1995,148,410611.59,248
49562,2024-06-01,175821,2781,683,155671,6172,567,1725520.41,248
49563,2024-06-03,4697,32,33,4065,1999,175,279835.31,248
49564,2024-06-04,156423,1712,796,78504,9991,2079,2208234.21,248
49565,2024-06-18,151762,6508,1467,59302,8890,1207,5707551.09,248
49566,2024-06-21,125785,1916,685,41717,9157,909,2249360.23,248
49567,2024-06-26,187422,2925,888,165132,4593,763,1329011.14,248
49568,2024-06-27,90883,4513,847,76867,6331,716,2466218.56,248
49569,2024-06-29,368977,7514,445,313475,2908,387,1555977.6,248
49570,2024-07-04,55450,1827,307,38903,4914,485,558716.94,248
49571,2024-07-06,393048,19622,2147,171183,663,49,189566.13,248
49572,2024-07-09,7813,37,33,5949,8775,464,830230.05,248
49573,2024-07-10,20813,283,37,9625,9608,1001,3941322.12,248
49574,2024-07-18,260448,8515,1691,199686,3189,182,793795.14,248
49575,2024-08-03,366302,14882,914,140839,3006,229,857119.47,248
49576,2024-08-05,297356,12920,2898,169468,950,119,101182.45,248
49577,2024-08-08,24738,870,224,8815,708,152,652111.98,248
49578,2024-08-11,216933,4686,1123,92108,3744,446,587607.46,248
49579,2024-08-13,35215,1072,40,12672,5031,1385,6137065.01,248
49580,2024-08-14,348036,9620,2793,168876,6642,1572,1454915.32,248
49581,2024-08-16,494623,22752,3174,374666,815,198,457896.35,248
49582,2024-08-17,156172,4756,1143,105618,7858,2222,3199270.54,248
49583,2024-08-18,138955,492,854,66750,9458,2600,11179145.2,248
49584,2024-08-19,148413,4992,581,59726,5169,679,912190.45,248
49585,2024-08-21,176676,4073,914,59725,4584,921,546632.87,248
49586,2024-08-24,391763,10976,968,192673,1939,447,661214.74,248
49587,2024-08-26,413647,8834,1233,161748,7078,946,4336854.46,248
49588,2024-08-29,493221,4027,2625,259161,4672,843,2383854.17,248
49589,2024-08-30,359356,15266,2860,224848,1022,118,63021.56,248
49590,2024-08-31,349866,16808,2347,201603,3773,503,1028390.24,248
49591,2024-09-01,179669,8357,1410,159680,7316,1735,6736879.45,248
49592,2024-09-04,94012,4575,649,83745,9737,642,650611.92,248
49593,2024-09-05,140738,4135,668,62625,6739,1596,5726930.62,248
49594,2024-09-11,297480,2467,976,161787,8942,2634,8086268.7,248
49595,2024-09-12,466417,12669,581,227250,1412,165,719887.16,248
49596,2024-09-14,344962,11345,1816,289700,6726,492,2037483.2,248
49597,2024-09-15,77757,1749,387,46088,6399,372,1250785.52,248
49598,2024-09-19,436650,7089,1892,287192,2876,413,1577224.21,248
49599,2024-09-23,477814,11546,4525,390069,1013,75,352424.21,248
49600,2024-09-25,270603,7574,2122,96994,3611,261,271233.97,248
49601,2023-10-11,48525,1965,343,36210,7651,1763,7259325.99,249
49602,2023-10-15,256325,1839,581,135236,7555,682,1673162.82,249
49603,2023-10-17,270768,11524,448,82416,9179,720,1403842.44,249
49604,2023-10-18,102536,1004,377,78484,804,144,287056.05,249
49605,2023-10-19,68994,3212,612,37607,7807,938,1608769.09,249
49606,2023-10-22,373410,10839,3186,319655,3049,471,1921189.88,249
49607,2023-10-23,159598,561,563,139777,4723,552,2541272.44,249
49608,2023-10-25,166911,8105,1019,122833,2027,556,2497011.57,249
49609,2023-10-27,449130,17357,4113,232549,3984,668,2255532.36,249
49610,2023-10-29,344586,6685,1478,303813,4997,328,459964.91,249
49611,2023-10-31,318576,14981,1547,136802,5166,766,3527248.63,249
49612,2023-11-02,111803,4922,489,98869,7996,2151,2434642.6,249
49613,2023-11-05,441365,9722,1479,141722,6618,1726,1019891.75,249
49614,2023-11-09,155859,2838,1108,120631,8656,565,1591105.87,249
49615,2023-11-14,347953,6669,2148,257020,4865,1236,2400256.72,249
49616,2023-11-18,362245,12690,2023,212253,4394,975,3666755.86,249
49617,2023-11-22,215342,5165,1823,120858,7154,2036,9971793.33,249
49618,2023-11-28,442448,18701,1353,145685,4496,884,3603706.94,249
49619,2023-11-29,60985,2192,523,46261,769,186,612593.2,249
49620,2023-11-30,343386,10983,1374,308857,8098,1177,1773066.33,249
49621,2023-12-01,96860,1056,876,42021,9817,2888,13203603.91,249
49622,2023-12-02,9206,198,91,3298,7150,1971,6566840.13,249
49623,2023-12-10,70489,547,537,54250,8584,1472,1042701.73,249
49624,2023-12-13,398302,13996,3834,291307,8462,839,1266158.39,249
49625,2023-12-15,163824,1395,360,88655,1668,373,779084.33,249
49626,2023-12-16,329095,2206,932,141262,289,35,71024.23,249
49627,2023-12-20,294531,13644,1666,197665,9945,2769,9503060.14,249
49628,2023-12-22,72392,2466,723,34134,7696,1531,2926650.79,249
49629,2023-12-23,167158,2366,1169,143949,2853,368,417361.9,249
49630,2023-12-25,342085,4048,980,276906,9735,571,1240100.28,249
49631,2023-12-26,16643,244,67,8360,3522,950,3125211.05,249
49632,2023-12-30,431519,2063,763,245718,8459,1460,2812809.42,249
49633,2024-01-07,272508,11013,667,204526,3203,652,2023554.6,249
49634,2024-01-14,315379,11564,1246,176706,1632,97,179094.9,249
49635,2024-01-16,380183,6216,2922,286111,4958,1206,4738825.14,249
49636,2024-01-18,184664,5223,1267,159211,2526,485,2035641.91,249
49637,2024-01-21,389115,5072,1295,146345,9626,2415,4343841.35,249
49638,2024-01-27,196476,3927,1519,168579,2763,516,1676463.08,249
49639,2024-01-30,331509,5871,1479,224104,3441,908,2579591.97,249
49640,2024-01-31,398419,7646,3679,295596,6819,1182,1511627.96,249
49641,2024-02-03,28340,682,240,12159,6781,1542,6588232.73,249
49642,2024-02-05,491504,14212,1771,372244,1570,228,435142.09,249
49643,2024-02-08,218667,1451,1471,74646,9178,2610,4475602.9,249
49644,2024-02-10,298722,7898,840,257834,2011,503,528995.96,249
49645,2024-02-11,186053,968,1734,108903,9021,890,2208530.37,249
49646,2024-02-13,98947,3735,277,31250,3832,856,1497456.0,249
49647,2024-02-16,269573,3828,450,86393,3688,870,3292328.59,249
49648,2024-02-18,58754,1713,552,30298,8442,1949,5188046.63,249
49649,2024-02-26,478613,5384,1146,404123,7976,1403,5064755.71,249
49650,2024-02-27,180004,2962,1033,150991,6757,1277,1613302.84,249
49651,2024-02-28,462752,4276,4310,331789,3393,733,908438.24,249
49652,2024-03-01,256426,4582,1591,223147,5657,988,4789024.75,249
49653,2024-03-05,281889,7644,2093,188232,407,80,159375.95,249
49654,2024-03-06,149053,5133,1007,100648,6178,892,3287926.67,249
49655,2024-03-07,52110,2006,324,24453,3155,898,1292963.99,249
49656,2024-03-11,52674,582,85,17653,6728,1024,1416759.46,249
49657,2024-03-14,23064,213,218,18536,6315,318,1544801.64,249
49658,2024-03-18,2671,38,4,1055,5966,978,1987039.57,249
49659,2024-03-21,119120,1252,896,48721,390,19,65035.81,249
49660,2024-03-23,141833,2260,441,51338,1375,204,431263.51,249
49661,2024-03-24,359331,14148,1290,287600,6029,1078,4025143.11,249
49662,2024-04-04,222314,9144,1716,72608,3304,389,363632.45,249
49663,2024-04-08,389779,14417,612,284902,7120,360,933133.14,249
49664,2024-04-13,237904,6224,273,195494,5296,1037,3208736.93,249
49665,2024-04-14,411688,8214,3808,151151,6390,1578,7131714.34,249
49666,2024-04-16,445431,3784,1587,366902,7099,1250,1233850.04,249
49667,2024-04-22,43011,1966,418,15121,7195,460,410460.16,249
49668,2024-04-25,24232,756,131,15777,5428,1186,5769485.67,249
49669,2024-04-30,219109,8012,1057,70281,145,36,132883.05,249
49670,2024-05-01,68655,2896,420,25604,4469,1021,2787280.54,249
49671,2024-05-09,472257,17893,4445,403429,7116,1530,4469000.95,249
49672,2024-05-19,287578,4981,666,139160,6361,846,1444918.99,249
49673,2024-05-24,240063,359,1658,212983,4689,241,1059683.26,249
49674,2024-05-27,174578,372,624,102606,3208,474,1162119.7,249
49675,2024-06-08,304630,1687,1328,161512,193,20,82449.08,249
49676,2024-06-09,274115,8908,1632,204323,7045,1327,1152602.78,249
49677,2024-06-17,377471,5225,494,275394,3940,771,3532781.02,249
49678,2024-06-18,367723,1998,899,131337,1718,138,650590.13,249
49679,2024-06-22,238606,1010,2320,79323,9787,1628,1842285.16,249
49680,2024-06-23,459230,15853,802,387781,9866,1003,2791062.68,249
49681,2024-06-25,10623,126,35,8504,2173,426,852217.22,249
49682,2024-06-28,212312,2630,1093,136442,2258,371,1553865.24,249
49683,2024-06-29,398126,1414,471,219130,1779,208,554207.94,249
49684,2024-06-30,40943,51,320,15791,7714,479,753126.82,249
49685,2024-07-01,384304,17270,1270,145402,5215,1109,4894158.53,249
49686,2024-07-02,173372,3939,548,135751,7125,385,1551481.45,249
49687,2024-07-06,233688,460,743,168534,3965,1173,4146390.1,249
49688,2024-07-07,317343,14407,2496,166072,4824,891,847246.89,249
49689,2024-07-08,368998,17266,2282,257264,299,36,102888.2,249
49690,2024-07-10,393452,3656,2423,222515,7300,1111,5048978.5,249
49691,2024-07-11,372508,4516,1029,169591,6271,360,1389557.86,249
49692,2024-07-15,45562,2217,217,37567,8791,2629,2642187.77,249
49693,2024-07-16,252134,10627,2343,181410,6354,799,3602067.99,249
49694,2024-07-19,152012,1053,301,57223,7404,880,1194526.5,249
49695,2024-07-25,238928,11123,1476,185289,6330,389,530997.48,249
49696,2024-07-26,116678,1798,804,71076,8706,2232,3544357.15,249
49697,2024-07-28,366939,14979,1886,272368,9843,2710,10976524.72,249
49698,2024-07-31,158206,1615,503,85691,4417,1181,5198404.9,249
49699,2024-08-01,363043,4898,1967,279242,3300,661,1698168.96,249
49700,2024-08-03,383078,13761,2433,251809,2210,379,934288.93,249
49701,2024-08-07,177889,2623,1069,135823,4468,557,2563971.18,249
49702,2024-08-16,406206,9719,413,130790,1119,285,349877.9,249
49703,2024-08-19,262826,10762,2278,153832,9808,2584,4446324.11,249
49704,2024-08-25,182553,8033,765,151929,8295,1235,4710049.7,249
49705,2024-08-29,76985,2126,743,26557,777,153,151983.48,249
49706,2024-08-30,162259,7373,1310,67394,4130,763,1686619.75,249
49707,2024-09-02,389580,13740,1912,186677,1866,93,387253.07,249
49708,2024-09-03,268408,10607,617,152708,6938,567,2694404.82,249
49709,2024-09-06,256453,2084,2213,105166,5995,1487,1533402.25,249
49710,2024-09-07,394391,6652,3426,232047,186,47,99046.16,249
49711,2024-09-12,258680,612,1577,130332,817,191,441605.04,249
49712,2024-09-17,310763,6678,2630,139354,3380,420,1408690.38,249
49713,2024-09-20,464442,17887,971,251107,474,78,60486.25,249
49714,2024-09-22,139077,4589,953,95082,5266,365,646662.38,249
49715,2024-09-23,496110,24074,688,204819,3721,450,396184.48,249
49716,2024-09-24,8984,175,53,7476,3251,627,2660543.77,249
49717,2024-09-27,344865,9342,1993,147987,8054,1884,3205171.82,249
49718,2024-09-30,325400,11533,340,126031,3248,360,1352174.81,249
49719,2024-10-06,470518,18602,3717,367837,7203,2049,4529607.26,249
49720,2024-10-07,482317,8485,4406,379475,4602,436,629404.94,249
49721,2024-10-15,247312,7221,983,197612,5223,682,588797.91,249
49722,2024-10-17,148255,4871,777,132807,9478,1802,3748267.73,249
49723,2024-10-23,207735,9343,1050,166051,1147,290,384624.94,249
49724,2024-10-26,301084,12482,2436,90582,5397,820,3147260.07,249
49725,2024-10-30,262098,620,807,118238,2196,283,141990.16,249
49726,2024-11-07,236525,9196,641,134729,4205,1195,933756.09,249
49727,2024-11-12,104335,2048,451,45990,761,44,70536.78,249
49728,2024-11-14,409932,4228,3908,261080,7387,571,380760.17,249
49729,2024-11-20,58353,2665,491,46253,3035,699,2425053.1,249
49730,2024-11-25,256767,9125,789,214374,1499,117,301729.79,249
49731,2024-12-01,296478,3967,2816,136516,900,91,304952.95,249
49732,2024-12-04,334994,16591,2210,126432,4873,1157,1921666.16,249
49733,2024-12-08,174280,4686,1571,141329,8663,766,3589534.06,249
49734,2024-12-11,406537,9219,2585,130658,8351,2140,5326386.13,249
49735,2024-12-12,307344,5679,923,243954,5592,810,610478.06,249
49736,2024-12-13,330784,8499,480,106086,1931,200,738971.29,249
49737,2024-12-16,336582,11957,2604,116930,3304,515,1551414.47,249
49738,2024-12-17,365732,6780,1339,203053,6310,953,1478990.21,249
49739,2024-12-18,212475,7542,495,73245,2911,515,651740.78,249
49740,2024-12-19,357596,10556,692,155954,8924,675,3280587.21,249
49741,2024-12-24,23060,831,155,15160,4734,686,3018693.82,249
49742,2024-12-26,362630,17063,1127,325172,9924,2262,8493459.21,249
49743,2024-12-27,356603,8768,544,217424,2692,335,451140.37,249
49744,2024-12-28,59542,1100,151,25663,6389,1202,5410356.21,249
49745,2025-01-01,27139,200,96,9855,7580,386,367984.45,249
49746,2025-01-02,44896,76,274,28619,6054,1119,1073474.16,249
49747,2025-01-07,117710,594,150,44749,9642,2742,5467567.33,249
49748,2025-01-09,410365,3685,2450,155471,6979,1685,3704883.68,249
49749,2025-01-10,245409,11490,1612,88004,4500,1028,4878909.15,249
49750,2025-01-11,328319,1480,2191,161623,8454,890,452300.21,249
49751,2025-01-13,333716,3395,1694,193396,2561,158,319006.67,249
49752,2025-01-21,344794,4567,2247,103637,4729,336,285122.86,249
49753,2025-01-23,69120,1361,670,49628,2346,690,1821264.22,249
49754,2025-01-25,70476,130,287,39317,244,30,139031.14,249
49755,2025-01-27,318166,12691,956,272364,8999,2205,2580032.57,249
49756,2025-02-01,37883,396,258,23793,282,55,201949.42,249
49757,2025-02-04,350615,17496,1885,252922,8254,1029,2521739.63,249
49758,2025-02-05,43410,1593,268,15598,1807,225,888268.59,249
49759,2025-02-06,321728,6468,1696,205531,8640,708,605422.31,249
49760,2025-02-12,110328,1825,779,77955,9108,1702,1340190.8,249
49761,2025-02-13,253710,11313,1842,176523,7345,1219,4283250.04,249
49762,2025-02-19,179146,6792,581,83069,4701,1096,1948821.33,249
49763,2025-02-21,410979,4584,3154,240126,8267,1034,4716961.35,249
49764,2025-02-24,433645,3750,2351,241144,2799,526,298308.44,249
49765,2025-03-01,35640,719,161,17841,6916,609,540389.48,249
49766,2025-03-07,309622,7443,443,221724,9739,2067,10115302.6,249
49767,2025-03-10,72447,538,433,37270,8766,1133,2703995.91,249
49768,2025-03-11,150468,6822,1138,60723,9186,2174,10150046.82,249
49769,2025-03-13,275086,10936,710,151773,1474,167,536860.19,249
49770,2025-03-14,179185,8228,427,80402,5409,910,2430371.22,249
49771,2025-03-15,112307,1515,164,66998,8404,856,3883024.32,249
49772,2025-03-17,47211,485,200,16711,5446,1346,6175296.21,249
49773,2025-03-21,93789,147,835,77391,8202,1394,5029625.9,249
49774,2025-03-22,436052,8413,3742,302295,4601,482,2302382.11,249
49775,2025-03-24,186836,6702,1520,134421,2742,665,2931076.93,249
